Name;name;formula;adduct;evidence;m/z;RT
Cluster_0580;;;;;165.0557473;6.866931264
Cluster_0581;;;;;165.0302951;7.012641452
Cluster_0582;;;;;165.0302951;7.012641452
Cluster_0583;;;;;165.0300486;4.332189805
Cluster_0584;;;;;165.0418722;4.526084721
Cluster_0585;;;;;165.0402036;22.76409391
Cluster_0586;;;;;165.0557473;6.866931264
Cluster_0587;;;;;165.0401885;21.69206189
Cluster_0588;;;;;165.0418722;4.526084721
Cluster_0589;;;;;165.0401107;24.9355756
Cluster_0590;;;;;165.0401414;16.90190076
Cluster_0591;;;;;166.0244723;20.98332346
Cluster_0592;;;;;166.028357;22.46243934
Cluster_0593;;;;;166.0502799;8.701853865
Cluster_0594;;;;;166.0620864;5.161232451
Cluster_0595;;;;;167.0215487;1.076628037
Cluster_0596;;;;;167.0203359;18.18851382
Cluster_0597;;;;;167.0458379;1.602618387
Cluster_0598;;;;;167.0436784;2.006110146
Cluster_0599;;;;;167.0464312;2.205408012
Cluster_0600;;;;;167.0819716;2.951516667
Cluster_0601;;;;;167.081898;2.815987886
Cluster_0602;;;;;168.0116281;23.52151395
Cluster_0603;;;;;170.0203728;1.248259812
Cluster_0604;;;;;170.0203728;1.248259812
Cluster_0605;;;;;170.0818362;6.533377048
Cluster_0606;;;;;171.1022251;7.337229421
Cluster_0607;;;;;171.1019926;7.769439462
Cluster_0608;;;;;172.0618533;3.512052162
Cluster_0609;;;;;172.0982105;8.890492456
Cluster_0610;;;;;172.0977849;5.429559323
Cluster_0611;;;;;172.0982105;8.890492456
Cluster_0612;;;;;172.0980437;9.022736233
Cluster_0613;;;;;172.0980957;9.622007189
Cluster_0614;;;;;172.097825;6.612688182
Cluster_0615;;;;;173.0819433;1.473189156
Cluster_0616;;;;;173.0819433;1.473189156
Cluster_0617;;;;;173.0817066;6.951483333
Cluster_0618;;;;;173.0817027;6.940214984
Cluster_0619;;;;;174.0557011;7.012456217
Cluster_0620;;;;;174.0558381;10.07069082
Cluster_0621;;;;;175.0702674;1.03478699
Cluster_0622;;;;;174.9520007;1.335836153
Cluster_0623;;;;;174.9520007;1.335836153
Cluster_0624;;;;;174.9557963;8.769244839
Cluster_0625;;;;;174.9559888;8.966293882
Cluster_0626;;;;;174.9561225;6.787315945
Cluster_0627;;;;;174.9564838;10.69797966
Cluster_0628;;;;;174.956393;10.79818451
Cluster_0629;;;;;174.956072;2.953111157
Cluster_0630;;;;;174.9562697;10.04506114
Cluster_0631;;;;;174.9560935;2.698916667
Cluster_0632;;;;;174.956072;2.953111157
Cluster_0633;;;;;174.9559888;8.966293882
Cluster_0634;;;;;174.9563279;9.152210596
Cluster_0635;;;;;174.9561604;7.419800443
Cluster_0636;;;;;175.0604392;7.887291218
Cluster_0637;;;;;174.9564846;4.478682606
Cluster_0638;;;;;175.0602642;4.814834975
Cluster_0639;;;;;175.0976265;5.048784125
Cluster_0640;;;;;175.0603681;5.287997813
Cluster_0641;;;;;175.0360427;0.767203428
Cluster_0642;;;;;175.0702674;1.03478699
Cluster_0643;;;;;176.0715391;3.864443007
Cluster_0644;;;;;178.0502648;7.47978236
Cluster_0645;;;;;178.0724475;2.785848586
Cluster_0646;;;;;178.0735929;3.265291165
Cluster_0647;;;;;179.0022905;1.028727656
Cluster_0648;;;;;179.0355663;10.59154881
Cluster_0649;;;;;179.0342662;8.353127715
Cluster_0650;;;;;179.0561406;0.729460532
Cluster_0651;;;;;179.046185;4.079490661
Cluster_0652;;;;;180.0524551;2.982699411
Cluster_0653;;;;;180.0419405;19.3898922
Cluster_0654;;;;;180.9722699;14.81481089
Cluster_0655;;;;;181.0019017;10.70006667
Cluster_0656;;;;;180.973627;20.14369405
Cluster_0657;;;;;180.9735276;19.99590752
Cluster_0658;;;;;180.9736424;24.27497843
Cluster_0659;;;;;181.0504837;8.413691645
Cluster_0660;;;;;181.0863589;8.635793778
Cluster_0661;;;;;181.0503943;7.319901819
Cluster_0662;;;;;181.0500947;3.715989318
Cluster_0663;;;;;181.0023208;10.65377301
Cluster_0664;;;;;181.0500947;3.715989318
Cluster_0665;;;;;181.097968;4.031758814
Cluster_0666;;;;;181.0502787;4.313408561
Cluster_0667;;;;;181.0500786;4.755513822
Cluster_0668;;;;;181.0503558;5.782788801
Cluster_0669;;;;;181.0503376;7.499516904
Cluster_0670;;;;;182.0460219;2.519043499
Cluster_0671;;;;;182.0457085;2.207066667
Cluster_0672;;;;;182.0460219;2.519043499
Cluster_0673;;;;;182.082084;4.16489289
Cluster_0674;;;;;183.1021747;8.279062099
Cluster_0675;;;;;183.9999658;1.18926
Cluster_0676;;;;;184.0762056;10.93556194
Cluster_0677;;;;;185.0075475;1.447002548
Cluster_0678;;;;;185.0435494;3.418872462
Cluster_0679;;;;;185.081677;7.223258335
Cluster_0680;;;;;185.081677;7.223258335
Cluster_0681;;;;;185.0819467;9.507611425
Cluster_0682;;;;;185.0819467;9.507611425
Cluster_0683;;;;;185.117983;8.219540899
Cluster_0684;;;;;185.9622748;1.865238843
Cluster_0685;;;;;185.9938398;1.18926
Cluster_0686;;;;;186.1121701;7.55941096
Cluster_0687;;;;;187.1097282;0.759937967
Cluster_0688;;;;;187.1063783;1.025814999
Cluster_0689;;;;;187.1063783;1.025814999
Cluster_0690;;;;;187.0063152;6.500038622
Cluster_0691;;;;;187.0122895;7.013291744
Cluster_0692;;;;;187.0078001;8.795105357
Cluster_0693;;;;;187.0359876;2.039772045
Cluster_0694;;;;;187.0517543;8.711716667
Cluster_0695;;;;;187.0976497;8.097076672
Cluster_0696;;;;;187.0976021;5.674701091
Cluster_0697;;;;;188.0563728;1.294393281
Cluster_0698;;;;;188.0344328;5.125928801
Cluster_0699;;;;;188.0563728;1.294393281
Cluster_0700;;;;;188.0923562;3.420871502
Cluster_0701;;;;;188.0924627;3.96612736
Cluster_0702;;;;;189.0763335;6.69670358
Cluster_0703;;;;;189.0762336;5.433596172
Cluster_0704;;;;;189.0776309;8.080931389
Cluster_0705;;;;;189.0763335;6.697233333
Cluster_0706;;;;;189.1118825;7.771094701
Cluster_0707;;;;;189.1123204;7.910805546
Cluster_0708;;;;;189.0776309;8.080931389
Cluster_0709;;;;;190.1083416;4.30136454
Cluster_0710;;;;;190.9495904;11.58456349
Cluster_0711;;;;;191.0220941;24.27555925
Cluster_0712;;;;;192.0664451;10.84355675
Cluster_0713;;;;;192.0661277;8.652890046
Cluster_0714;;;;;193.0617965;4.406042186
Cluster_0715;;;;;193.0876291;13.07915177
Cluster_0716;;;;;193.0617965;4.406042186
Cluster_0717;;;;;193.0979312;4.799617925
Cluster_0718;;;;;194.0458011;5.096183869
Cluster_0719;;;;;194.0460503;7.85713806
Cluster_0720;;;;;194.0821251;14.68430709
Cluster_0721;;;;;195.1137026;4.699116667
Cluster_0722;;;;;195.1136322;4.50799623
Cluster_0723;;;;;195.1137324;4.690452665
Cluster_0724;;;;;195.1383494;13.21344043
Cluster_0725;;;;;196.0723776;0.761023615
Cluster_0726;;;;;197.0282084;10.65153839
Cluster_0727;;;;;197.118242;11.33876131
Cluster_0728;;;;;197.1180184;8.882727213
Cluster_0729;;;;;197.1180273;9.474166604
Cluster_0730;;;;;197.1176922;9.68202317
Cluster_0731;;;;;198.0763941;5.372278833
Cluster_0732;;;;;198.1135273;9.91506363
Cluster_0733;;;;;199.022084;2.800893892
Cluster_0734;;;;;199.059668;8.689200378
Cluster_0735;;;;;199.0978651;10.30638035
Cluster_0736;;;;;199.1336953;9.366627588
Cluster_0737;;;;;199.1336894;9.423276956
Cluster_0738;;;;;199.1337325;9.717217523
Cluster_0739;;;;;199.1338837;9.818855669
Cluster_0740;;;;;199.133578;9.968633333
Cluster_0741;;;;;199.1340062;11.15807876
Cluster_0742;;;;;199.1343407;11.44933345
Cluster_0743;;;;;199.133578;9.973374209
Cluster_0744;;;;;199.1337499;12.82560475
Cluster_0745;;;;;201.0404082;1.18926
Cluster_0746;;;;;201.032266;3.452933333
Cluster_0747;;;;;201.0880972;2.136367295
Cluster_0748;;;;;201.1119924;7.455866667
Cluster_0749;;;;;201.1124;6.612265327
Cluster_0750;;;;;201.1121547;9.215504054
Cluster_0751;;;;;201.1136298;10.99017856
Cluster_0752;;;;;202.0336997;3.452933333
Cluster_0753;;;;;202.0717467;2.815697846
Cluster_0754;;;;;202.0720409;3.055442948
Cluster_0755;;;;;202.0515575;11.42561652
Cluster_0756;;;;;202.0502237;9.382826474
Cluster_0757;;;;;202.0515575;11.42561652
Cluster_0758;;;;;202.0515958;8.082744014
Cluster_0759;;;;;202.1097476;6.410904309
Cluster_0760;;;;;202.108058;6.537402332
Cluster_0761;;;;;202.1097476;6.410904309
Cluster_0762;;;;;202.8022413;0.731012661
Cluster_0763;;;;;203.0820878;4.810835808
Cluster_0764;;;;;204.0664199;9.675991156
Cluster_0765;;;;;204.0661671;6.398635376
Cluster_0766;;;;;204.0661352;7.32247112
Cluster_0767;;;;;204.0664242;9.705433333
Cluster_0768;;;;;205.0243925;2.647062478
Cluster_0769;;;;;206.04607;6.704588097
Cluster_0770;;;;;206.04607;6.704588097
Cluster_0771;;;;;206.0818563;7.096037881
Cluster_0772;;;;;207.0502271;14.16575453
Cluster_0773;;;;;209.0804728;6.665869026
Cluster_0774;;;;;209.0844973;10.59967106
Cluster_0775;;;;;209.0844973;10.59967106
Cluster_0776;;;;;209.1179981;10.88219682
Cluster_0777;;;;;209.093509;3.546177824
Cluster_0778;;;;;209.1541278;11.99019513
Cluster_0779;;;;;210.0383144;2.567845454
Cluster_0780;;;;;210.0383144;2.567845454
Cluster_0781;;;;;210.0564649;10.47881174
Cluster_0782;;;;;210.0564649;10.47881174
Cluster_0783;;;;;211.0722615;3.209733333
Cluster_0784;;;;;211.0722658;3.229215264
Cluster_0785;;;;;211.0877237;6.773616138
Cluster_0786;;;;;211.0877237;6.773616138
Cluster_0787;;;;;212.1297277;12.35574262
Cluster_0788;;;;;213.04976;1.53134
Cluster_0789;;;;;213.0137558;1.18926
Cluster_0790;;;;;213.0497285;1.579459717
Cluster_0791;;;;;213.0158318;20.9799128
Cluster_0792;;;;;213.015774;11.64574919
Cluster_0793;;;;;213.0158366;11.70475
Cluster_0794;;;;;213.117573;11.20183333
Cluster_0795;;;;;213.015774;11.64574919
Cluster_0796;;;;;213.1123084;9.378744533
Cluster_0797;;;;;213.1099748;9.623911109
Cluster_0798;;;;;213.1217716;3.888795958
Cluster_0799;;;;;213.087973;3.982100537
Cluster_0800;;;;;213.0878604;6.583848749
Cluster_0801;;;;;213.1136751;11.10658861
Cluster_0802;;;;;213.1496729;10.66432113
Cluster_0803;;;;;213.1496117;10.52826904
Cluster_0804;;;;;213.1496117;10.52826904
Cluster_0805;;;;;213.1496729;10.66432113
Cluster_0806;;;;;214.0181314;10.38877947
Cluster_0807;;;;;214.0502773;14.00492673
Cluster_0808;;;;;215.053929;2.698916667
Cluster_0809;;;;;215.0539339;2.649984119
Cluster_0810;;;;;215.1282346;7.488551524
Cluster_0811;;;;;215.1282714;7.585582538
Cluster_0812;;;;;215.1281693;7.924004007
Cluster_0813;;;;;215.0323429;1.586635926
Cluster_0814;;;;;215.140076;1.93739
Cluster_0815;;;;;215.0084066;10.47797289
Cluster_0816;;;;;215.1280926;7.212051395
Cluster_0817;;;;;215.1278044;7.445548204
Cluster_0818;;;;;215.1302344;9.150376437
Cluster_0819;;;;;215.049671;4.213733333
Cluster_0820;;;;;215.1302344;9.150376437
Cluster_0821;;;;;215.1284904;9.320867628
Cluster_0822;;;;;215.0537362;1.695433333
Cluster_0823;;;;;215.140076;1.93739
Cluster_0824;;;;;215.1281409;6.987114288
Cluster_0825;;;;;215.1295961;9.486337722
Cluster_0826;;;;;215.9735424;1.18225069
Cluster_0827;;;;;215.9735424;1.18926
Cluster_0828;;;;;216.0877972;4.317787759
Cluster_0829;;;;;216.1318403;6.964216667
Cluster_0830;;;;;216.944191;1.431616409
Cluster_0831;;;;;216.944191;1.431616409
Cluster_0832;;;;;217.0861843;5.560986304
Cluster_0833;;;;;217.1197701;3.759343897
Cluster_0834;;;;;218.102351;4.275637327
Cluster_0835;;;;;218.1024024;4.44263492
Cluster_0836;;;;;218.1036952;6.89934529
Cluster_0837;;;;;219.0137638;1.245712652
Cluster_0838;;;;;219.0137638;1.245712652
Cluster_0839;;;;;219.0877908;4.004610502
Cluster_0840;;;;;219.087515;3.561709979
Cluster_0841;;;;;219.0875116;4.753162812
Cluster_0842;;;;;219.0864524;4.909807814
Cluster_0843;;;;;219.0875116;4.753162812
Cluster_0844;;;;;219.0864524;4.909807814
Cluster_0845;;;;;220.0604835;5.615557645
Cluster_0846;;;;;220.0617135;8.242104188
Cluster_0847;;;;;220.0980553;10.08981082
Cluster_0848;;;;;220.0980869;10.22328317
Cluster_0849;;;;;220.1476351;19.59437716
Cluster_0850;;;;;220.1464978;24.86485746
Cluster_0851;;;;;220.1464556;21.78650112
Cluster_0852;;;;;220.1476519;22.59832809
Cluster_0853;;;;;221.004233;2.811116038
Cluster_0854;;;;;221.0455948;6.274708443
Cluster_0855;;;;;221.0818903;11.25899639
Cluster_0856;;;;;222.0440763;1.188672281
Cluster_0857;;;;;222.077756;7.771953209
Cluster_0858;;;;;222.0763665;8.015886949
Cluster_0859;;;;;223.1075752;4.624798088
Cluster_0860;;;;;223.0279727;20.38858644
Cluster_0861;;;;;223.0302922;23.33976932
Cluster_0862;;;;;223.0279771;23.63939723
Cluster_0863;;;;;223.0275154;23.77542127
Cluster_0864;;;;;223.0276232;24.16838532
Cluster_0865;;;;;223.0279961;18.78878176
Cluster_0866;;;;;223.0279855;22.7633782
Cluster_0867;;;;;223.028019;21.69167188
Cluster_0868;;;;;223.0280207;22.53383011
Cluster_0869;;;;;223.0282137;24.65794459
Cluster_0870;;;;;223.0281248;24.77214124
Cluster_0871;;;;;223.0276356;24.93729276
Cluster_0872;;;;;223.0279671;24.38899318
Cluster_0873;;;;;223.1003359;11.72234544
Cluster_0874;;;;;223.0279842;11.80112924
Cluster_0875;;;;;223.1003645;11.7141
Cluster_0876;;;;;225.0063564;18.07979058
Cluster_0877;;;;;225.007601;18.28214908
Cluster_0878;;;;;225.0075872;18.35511053
Cluster_0879;;;;;225.0881678;6.951483333
Cluster_0880;;;;;225.088203;6.851705079
Cluster_0881;;;;;225.105942;9.154690085
Cluster_0882;;;;;225.0877971;3.986446926
Cluster_0883;;;;;225.0922981;5.896776197
Cluster_0884;;;;;225.105942;9.154690085
Cluster_0885;;;;;225.1496067;11.80649145
Cluster_0886;;;;;225.1123231;9.882382645
Cluster_0887;;;;;226.1196619;4.752577129
Cluster_0888;;;;;226.1184171;4.885153582
Cluster_0889;;;;;227.1035766;5.123053347
Cluster_0890;;;;;227.1036727;5.293738383
Cluster_0891;;;;;227.1039457;7.485706931
Cluster_0892;;;;;227.1039252;7.910206701
Cluster_0893;;;;;227.1643767;9.63106951
Cluster_0894;;;;;227.1643956;11.54865432
Cluster_0895;;;;;227.2015683;24.5273603
Cluster_0896;;;;;228.0517792;1.798520021
Cluster_0897;;;;;228.1240023;8.877835591
Cluster_0898;;;;;229.08397;1.029319278
Cluster_0899;;;;;229.08397;1.029319278
Cluster_0900;;;;;229.141831;7.851297722
Cluster_0901;;;;;229.1438777;8.146130063
Cluster_0902;;;;;229.0683245;7.252570529
Cluster_0903;;;;;229.1183581;4.760241461
Cluster_0904;;;;;229.1197753;3.67116733
Cluster_0905;;;;;229.1184346;4.050586293
Cluster_0906;;;;;229.0620585;9.206103307
Cluster_0907;;;;;229.1183785;3.199916667
Cluster_0908;;;;;229.1183441;3.058118284
Cluster_0909;;;;;229.1439378;8.698583333
Cluster_0910;;;;;229.0620585;9.206103307
Cluster_0911;;;;;229.0697906;7.17616074
Cluster_0912;;;;;229.0683245;7.252570529
Cluster_0913;;;;;229.0697906;7.17616074
Cluster_0914;;;;;229.1438777;8.146130063
Cluster_0915;;;;;229.1423136;8.364643971
Cluster_0916;;;;;229.1181719;8.55400204
Cluster_0917;;;;;229.1437789;8.626951764
Cluster_0918;;;;;229.1182538;5.97527852
Cluster_0919;;;;;229.1016286;6.177014905
Cluster_0920;;;;;229.1185011;5.586255442
Cluster_0921;;;;;229.1181719;8.55400204
Cluster_0922;;;;;229.1437789;8.626951764
Cluster_0923;;;;;229.1185011;5.586255442
Cluster_0924;;;;;230.063935;4.894548381
Cluster_0925;;;;;230.1218146;4.050524741
Cluster_0926;;;;;231.931855;9.201960902
Cluster_0927;;;;;232.0224069;9.464416667
Cluster_0928;;;;;232.0599952;3.58622
Cluster_0929;;;;;232.058413;3.73876587
Cluster_0930;;;;;232.0615443;5.767858634
Cluster_0931;;;;;232.0615443;5.767858634
Cluster_0932;;;;;232.1196491;7.688171632
Cluster_0933;;;;;232.1196486;7.854966045
Cluster_0934;;;;;232.1196392;7.937410996
Cluster_0935;;;;;232.1182532;4.905348086
Cluster_0936;;;;;232.118268;5.097091019
Cluster_0937;;;;;232.1182667;5.197263305
Cluster_0938;;;;;233.0435748;9.319193092
Cluster_0939;;;;;233.0422264;6.864299429
Cluster_0940;;;;;233.0181268;6.964216667
Cluster_0941;;;;;233.0422264;6.864299429
Cluster_0942;;;;;233.0181289;7.013107746
Cluster_0943;;;;;233.1035758;7.226221404
Cluster_0944;;;;;233.1022044;4.470216667
Cluster_0945;;;;;233.1021924;4.488741264
Cluster_0946;;;;;233.0602784;2.665811596
Cluster_0947;;;;;233.154031;15.61455561
Cluster_0948;;;;;233.1544347;16.42699451
Cluster_0949;;;;;234.0016502;1.164385686
Cluster_0950;;;;;234.0700382;4.213733333
Cluster_0951;;;;;234.0763475;4.241676442
Cluster_0952;;;;;234.1138086;12.62938261
Cluster_0953;;;;;235.0423686;5.442645021
Cluster_0954;;;;;235.0423686;5.4456
Cluster_0955;;;;;235.0423686;5.442645021
Cluster_0956;;;;;236.0920686;5.739369944
Cluster_0957;;;;;236.0719075;11.5390939
Cluster_0958;;;;;236.0919935;6.195230906
Cluster_0959;;;;;236.0575264;8.634433533
Cluster_0960;;;;;236.0719075;11.5390939
Cluster_0961;;;;;237.107619;9.798284341
Cluster_0962;;;;;238.1441327;11.57228213
Cluster_0963;;;;;239.0097451;7.464083333
Cluster_0964;;;;;239.1157575;7.369107378
Cluster_0965;;;;;239.0097498;7.50030869
Cluster_0966;;;;;239.0584987;22.76565471
Cluster_0967;;;;;239.0595313;18.78823152
Cluster_0968;;;;;239.0595341;23.63922119
Cluster_0969;;;;;239.0595417;20.38894441
Cluster_0970;;;;;239.0595428;21.69140202
Cluster_0971;;;;;239.0923498;11.25927892
Cluster_0972;;;;;239.1157575;7.369107378
Cluster_0973;;;;;239.1282032;13.21398174
Cluster_0974;;;;;239.1401617;3.054402902
Cluster_0975;;;;;240.0495747;3.512899172
Cluster_0976;;;;;240.1343883;5.259981018
Cluster_0977;;;;;240.0858332;9.623158388
Cluster_0978;;;;;240.0981932;4.050826019
Cluster_0979;;;;;240.1599904;12.68566038
Cluster_0980;;;;;241.0721615;7.902156023
Cluster_0981;;;;;241.081653;8.2183
Cluster_0982;;;;;241.0735978;10.16822343
Cluster_0983;;;;;241.1195297;5.461083333
Cluster_0984;;;;;241.0735978;10.16822343
Cluster_0985;;;;;241.1195297;5.458804282
Cluster_0986;;;;;241.118387;5.666255247
Cluster_0987;;;;;241.1183163;8.278722394
Cluster_0988;;;;;241.1183864;8.365945483
Cluster_0989;;;;;241.1184256;5.698233333
Cluster_0990;;;;;241.1439481;9.202366667
Cluster_0991;;;;;241.1443178;9.442185117
Cluster_0992;;;;;241.143935;11.421087
Cluster_0993;;;;;241.1439756;9.165033666
Cluster_0994;;;;;241.2163149;15.04718398
Cluster_0995;;;;;241.2163893;15.37175559
Cluster_0996;;;;;242.0783373;2.228747038
Cluster_0997;;;;;242.0782192;2.080052096
Cluster_0998;;;;;242.0783373;2.228747038
Cluster_0999;;;;;242.0901945;3.027442862
Cluster_1000;;;;;242.1400101;9.237354113
Cluster_1001;;;;;242.9437554;2.976979025
Cluster_1002;;;;;242.9437555;2.928924362
Cluster_1003;;;;;243.0620778;0.764660545
Cluster_1004;;;;;243.0620034;0.904421174
Cluster_1005;;;;;243.0619049;1.459821469
Cluster_1006;;;;;243.1083575;6.149871422
Cluster_1007;;;;;243.0904751;7.649229762
Cluster_1008;;;;;243.1341359;4.520945382
Cluster_1009;;;;;243.1342045;4.720530724
Cluster_1010;;;;;243.134261;5.906062593
Cluster_1011;;;;;243.0860372;7.699616667
Cluster_1012;;;;;243.1597965;8.858786449
Cluster_1013;;;;;243.1603497;11.20183333
Cluster_1014;;;;;243.0919905;11.34120794
Cluster_1015;;;;;243.1597373;9.4546
Cluster_1016;;;;;243.1601549;10.85978259
Cluster_1017;;;;;243.160207;11.15823411
Cluster_1018;;;;;243.1341327;4.226423682
Cluster_1019;;;;;243.1597725;9.336130741
Cluster_1020;;;;;243.1597314;9.446228092
Cluster_1021;;;;;243.134261;5.906062593
Cluster_1022;;;;;243.1597588;9.062192342
Cluster_1023;;;;;243.1597725;9.336130741
Cluster_1024;;;;;243.1597965;8.858786449
Cluster_1025;;;;;243.1959763;16.21512032
Cluster_1026;;;;;243.1964097;16.54107092
Cluster_1027;;;;;244.0424711;10.4653
Cluster_1028;;;;;245.038382;1.18926
Cluster_1029;;;;;245.0975862;7.451220237
Cluster_1030;;;;;245.0936666;9.744331426
Cluster_1031;;;;;245.0936675;5.001403279
Cluster_1032;;;;;245.0936666;9.744331426
Cluster_1033;;;;;245.1137356;4.743924096
Cluster_1034;;;;;245.1384304;6.694164331
Cluster_1035;;;;;245.1384304;6.694164331
Cluster_1036;;;;;245.9835508;2.22948215
Cluster_1037;;;;;246.0619421;1.93115
Cluster_1038;;;;;246.0620164;1.798277325
Cluster_1039;;;;;246.0620164;1.798277325
Cluster_1040;;;;;246.040282;10.4653
Cluster_1041;;;;;247.1536493;6.774101451
Cluster_1042;ascr#9;C11H20O6;[M-H]-;MS2 match;247.1184831;7.915890023
Cluster_1043;ascr#9;C11H20O6;[M-H]-;MS2 match;247.119587;8.02092717
Cluster_1044;;;;;247.118047;5.193843429
Cluster_1045;;;;;248.0975148;10.3924352
Cluster_1046;;;;;248.0963875;9.805696747
Cluster_1047;;;;;248.1217508;5.1949
Cluster_1048;;;;;248.9603149;2.09865582
Cluster_1049;;;;;248.9602397;0.914776134
Cluster_1050;;;;;248.9616056;3.121761609
Cluster_1051;;;;;248.9616684;3.209733333
Cluster_1052;;;;;249.1000896;6.813074208
Cluster_1053;;;;;248.9599576;19.02455964
Cluster_1054;;;;;248.9603071;19.17027082
Cluster_1055;;;;;248.960152;19.6658761
Cluster_1056;;;;;248.9603498;20.14906923
Cluster_1057;;;;;248.9603246;21.21406718
Cluster_1058;;;;;248.9616176;21.60466739
Cluster_1059;;;;;248.9604;18.00240176
Cluster_1060;;;;;248.9604578;18.08530818
Cluster_1061;;;;;248.9599181;24.9788181
Cluster_1062;;;;;248.9598307;12.58205239
Cluster_1063;;;;;248.9615524;13.99858705
Cluster_1064;;;;;248.9601871;14.84825165
Cluster_1065;;;;;248.9603188;22.24856207
Cluster_1066;;;;;248.9600511;22.87654575
Cluster_1067;;;;;248.9615183;23.20996795
Cluster_1068;;;;;248.9603456;23.81642237
Cluster_1069;;;;;248.9600717;23.97088262
Cluster_1070;;;;;248.9602114;3.713766667
Cluster_1071;;;;;249.0741239;8.166372779
Cluster_1072;;;;;249.0976975;4.197701192
Cluster_1073;;;;;248.9615442;9.181977479
Cluster_1074;;;;;249.0381837;7.464083333
Cluster_1075;;;;;249.0381609;7.502330543
Cluster_1076;;;;;249.1358457;3.362550944
Cluster_1077;;;;;249.1024488;10.19975
Cluster_1078;;;;;249.1484782;17.24402293
