"","Row","m.z","RT","Annotation.ID","formula","adduct","evidence","MSI.Level","Comment","SIRIUS_molecularFormula","SIRIUS_adduct"
"3661","Cluster_6590",746.6947962,0.691476956,"","","","",NA,"","",""
"3662","Cluster_6591",747.2754862,0.586056045,"","","","",NA,"","",""
"3663","Cluster_6592",749.702765,0.683112881,"","","","",NA,"","",""
"3664","Cluster_6593",755.2755466,0.590020675,"","","","",NA,"","",""
"3665","Cluster_6594",755.756088,0.739712919,"","","","",NA,"","",""
"3666","Cluster_6595",759.7990963,0.715596623,"","","","",NA,"","",""
"3667","Cluster_6596",763.1950708,0.615546954,"","","","",NA,"","",""
"3668","Cluster_6597",763.7775043,0.692294211,"","","","",NA,"","",""
"3669","Cluster_6601",766.6629034,0.581676525,"","","","",NA,"","",""
"3670","Cluster_6602",766.7004858,0.577371364,"","","","",NA,"","",""
"3671","Cluster_6603",767.8304858,0.703237202,"","","","",NA,"","",""
"3672","Cluster_6604",768.8327384,0.709522924,"","","","",NA,"","",""
"3673","Cluster_6605",769.1899769,0.618758546,"","","","",NA,"","",""
"3674","Cluster_6606",771.1554476,0.626740722,"","","","",NA,"","",""
"3675","Cluster_6607",771.2714784,0.584694581,"","","","",NA,"","",""
"3676","Cluster_6608",771.8326752,0.729713782,"","","","",NA,"","",""
"3677","Cluster_6610",773.2504856,0.591914593,"","","","",NA,"","",""
"3678","Cluster_6611",775.1769403,0.621685665,"","","","",NA,"","",""
"3679","Cluster_6612",775.8207148,0.713242248,"","","","",NA,"","",""
"3680","Cluster_6615",777.8677401,0.774323762,"","","","",NA,"","",""
"3681","Cluster_6616",779.8938217,0.745374471,"","","","",NA,"","",""
"3682","Cluster_6617",783.7065843,0.701027715,"","","","",NA,"","",""
"3683","Cluster_6618",785.8504854,0.703237202,"","","","",NA,"","",""
"3684","Cluster_6620",787.1777886,0.617123383,"","","","",NA,"","",""
"3685","Cluster_6621",789.2649178,0.697860709,"","","","",NA,"","",""
"3686","Cluster_6623",791.8597051,0.703237202,"","","","",NA,"","",""
"3687","Cluster_6625",793.7529672,0.73830494,"","","","",NA,"","",""
"3688","Cluster_6627",795.2358443,0.679242513,"","","","",NA,"","",""
"3689","Cluster_6628",798.8224062,0.715350526,"","","","",NA,"","",""
"3690","Cluster_6629",799.2167768,0.597268839,"","","","",NA,"","",""
"3691","Cluster_6631",801.8276743,0.725712725,"","","","",NA,"","",""
"3692","Cluster_6632",807.1590196,0.620974511,"","","","",NA,"","",""
"3693","Cluster_6634",809.8576496,0.736131022,"","","","",NA,"","",""
"3694","Cluster_6635",809.9057321,0.695795962,"","","","",NA,"","",""
"3695","Cluster_6636",811.2544269,0.58553739,"","","","",NA,"","",""
"3696","Cluster_6637",813.2254847,0.594124474,"","","","",NA,"","",""
"3697","Cluster_6638",815.9297351,0.745156215,"","","","",NA,"","",""
"3698","Cluster_6639",816.2733674,0.702731172,"","","","",NA,"","",""
"3699","Cluster_6640",817.2254847,0.592282896,"","","","",NA,"","",""
"3700","Cluster_6641",818.3342115,0.696466968,"","","","",NA,"","",""
"3701","Cluster_6643",820.58733,0.676599141,"","","","",NA,"","",""
"3702","Cluster_6644",823.1700181,0.609240495,"","","","",NA,"","",""
"3703","Cluster_6645",828.9154844,0.718136085,"","","","",NA,"","",""
"3704","Cluster_6646",829.1190477,0.628750855,"","","","",NA,"","",""
"3705","Cluster_6647",831.8410783,0.725425822,"","","","",NA,"","",""
"3706","Cluster_6648",834.662014,0.579499968,"","","","",NA,"","",""
"3707","Cluster_6650",836.3131716,0.727050416,"","","","",NA,"","",""
"3708","Cluster_6651",837.2254842,0.591961954,"","","","",NA,"","",""
"3709","Cluster_6652",837.8916919,0.764852938,"","","","",NA,"","",""
"3710","Cluster_6653",838.6154842,0.5823108,"","","","",NA,"","",""
"3711","Cluster_6656",841.1154841,0.625691735,"","","","",NA,"","",""
"3712","Cluster_6657",842.6118921,0.584449103,"","","","",NA,"","",""
"3713","Cluster_6659",845.794108,0.62621378,"","","","",NA,"","",""
"3714","Cluster_6660",846.2387147,0.695437468,"","","","",NA,"","",""
"3715","Cluster_6662",847.7712818,0.63469479,"","","","",NA,"","",""
"3716","Cluster_6663",849.2441252,0.696784738,"","","","",NA,"","",""
"3717","Cluster_6665",856.8270374,0.710112683,"","","","",NA,"","",""
"3718","Cluster_6666",857.1843114,0.5986443,"","","","",NA,"","",""
"3719","Cluster_6667",857.8414769,0.602879053,"","","","",NA,"","",""
"3720","Cluster_6668",858.8489919,0.739739732,"","","","",NA,"","",""
"3721","Cluster_6669",859.8888557,2.935741978,"","","","",NA,"","",""
"3722","Cluster_6672",860.8853468,0.725064458,"","","","",NA,"","",""
"3723","Cluster_6673",861.2054837,0.592851878,"","","","",NA,"","",""
"3724","Cluster_6674",864.283169,0.694652476,"","","","",NA,"","",""
"3725","Cluster_6675",866.2707305,0.70690284,"","","","",NA,"","",""
"3726","Cluster_6677",869.7710565,0.630185105,"","","","",NA,"","",""
"3727","Cluster_6678",870.2814959,0.707509611,"","","","",NA,"","",""
"3728","Cluster_6679",872.8949646,0.709818221,"","","","",NA,"","",""
"3729","Cluster_6681",875.7892253,0.631452976,"","","","",NA,"","",""
"3730","Cluster_6682",878.3153074,0.722885272,"","","","",NA,"","",""
"3731","Cluster_6683",880.0355128,0.725218683,"","","","",NA,"","",""
"3732","Cluster_6684",882.289462,0.707201227,"","","","",NA,"","",""
"3733","Cluster_6686",884.8930279,0.734118728,"","","","",NA,"","",""
"3734","Cluster_6687",885.7763431,0.623991182,"","","","",NA,"","",""
"3735","Cluster_6688",886.2657616,0.691482573,"","","","",NA,"","",""
"3736","Cluster_6689",886.6154233,0.580348658,"","","","",NA,"","",""
"3737","Cluster_6693",891.2491526,0.580964805,"","","","",NA,"","",""
"3738","Cluster_6694",893.1957594,0.591029025,"","","","",NA,"","",""
"3739","Cluster_6695",893.8580694,2.259435965,"","","","",NA,"","",""
"3740","Cluster_6697",894.8248669,0.717172663,"","","","",NA,"","",""
"3741","Cluster_6701",905.4128562,0.669394792,"","","","",NA,"","",""
"3742","Cluster_6702",906.6252468,0.575256073,"","","","",NA,"","",""
"3743","Cluster_6703",907.1804826,0.592061286,"","","","",NA,"","",""
"3744","Cluster_6704",910.8386492,0.730318123,"","","","",NA,"","",""
"3745","Cluster_6711",921.8454823,0.733561809,"","","","",NA,"","",""
"3746","Cluster_6714",927.1739101,0.591229173,"","","","",NA,"","",""
"3747","Cluster_6716",927.8345854,0.590449153,"","","","",NA,"","",""
"3748","Cluster_6717",928.5315155,0.676121483,"","","","",NA,"","",""
"3749","Cluster_6718",929.3760483,2.272318973,"","","","",NA,"","",""
"3750","Cluster_6719",930.5954821,0.583183391,"","","","",NA,"","",""
"3751","Cluster_6720",935.7295767,0.63135501,"","","","",NA,"","",""
"3752","Cluster_6724",940.8073174,0.724309466,"","","","",NA,"","",""
"3753","Cluster_6730",960.5508142,0.585549956,"","","","",NA,"","",""
"3754","Cluster_6748",1001.640589,0.705728596,"","","","",NA,"","",""
"3755","Cluster_6903",61.98566618,7.61926469,"","","","",NA,"","",""
"3756","Cluster_6905",85.06562611,3.008726566,"","","","",NA,"","",""
"3757","Cluster_6907",89.02548738,7.064650113,"","","","",NA,"","",""
"3758","Cluster_6909",97.0655852,6.969011569,"","","","",NA,"","C6H10O|C4H8N3","[M - H]-|[M - H]-"
"3759","Cluster_6911",99.9255131,7.305916544,"","","","",NA,"","",""
"3760","Cluster_6912",99.92551094,7.743004757,"","","","",NA,"","",""
"3761","Cluster_6914",100.0053187,7.455339147,"","","","",NA,"","C3H3NO3|C6HN2|C2H4N3P","[M - H]-|[M - H]-|[M - H]-"
"3762","Cluster_6917",103.0405449,3.788995335,"","","","",NA,"","C4H8O3|C2H6N3O2","[M - H]-|[M - H]-"
"3763","Cluster_6918",104.9553668,0.582641439,"","","","",NA,"","",""
"3764","Cluster_6919",110.071128,0.679130257,"","","","",NA,"","",""
"3765","Cluster_6920",112.9855058,0.562864094,"","","","",NA,"","C2N3O3","[M - H]-"
"3766","Cluster_6921",113.9256743,7.304090502,"","","","",NA,"","",""
"3767","Cluster_6923",115.0406358,2.631458437,"","","","",NA,"","",""
"3768","Cluster_6924",115.9205148,7.305353443,"","","","",NA,"","",""
"3769","Cluster_6927",116.9298457,7.200811714,"","","","",NA,"","C2O2P2","[M - H]-"
"3770","Cluster_6930",116.9298859,4.990606486,"","","","",NA,"","",""
"3771","Cluster_6934",117.0204933,7.065997725,"","","","",NA,"","",""
"3772","Cluster_6935",117.9289465,7.304114566,"","","","",NA,"","",""
"3773","Cluster_6937",121.0305605,3.52219334,"","","","",NA,"","C7H6O2|C3H9NO2P|C2H8N3OS|H6N6S","[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3774","Cluster_6938",122.0255679,1.126689573,"","","","",NA,"","",""
"3775","Cluster_6940",133.0506281,0.703962043,"","","","",NA,"","",""
"3776","Cluster_6941",134.8956376,0.715854667,"","","","",NA,"","",""
"3777","Cluster_6943",134.8955809,4.969484891,"","","","",NA,"","",""
"3778","Cluster_6947",137.0255431,2.5664748,"","","","",NA,"","",""
"3779","Cluster_3309",612.3156389,5.072282189,"GluGPNAE","","","",NA,"","C27H52NO12P|C23H48N7O10P|C28H48N5O8P|C29H47N3O11|C26H53N3O9P2|C25H50N4O11P|C30H43N7O7|C31H49O12|C25H43N9O9|C20H50N6O13P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3780","Cluster_6949",138.915659,0.691600302,"","","","",NA,"","",""
"3781","Cluster_6951",142.9999841,0.695509712,"","","","",NA,"","",""
"3782","Cluster_6953",149.0455465,0.694941517,"","","","",NA,"","",""
"3783","Cluster_6955",159.1023118,7.060459797,"","","","",NA,"","",""
"3784","Cluster_6959",162.9124721,0.63293807,"","","","",NA,"","",""
"3785","Cluster_6961",164.9563969,0.573664268,"","","","",NA,"","C3H4NO3S2|CH2N4O2S2|CHN3O5P|C7H3OPS|C2NO8|CH4N4P2S|C3H6NOP2S|C5HN3PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3786","Cluster_6963",171.1022013,3.723483796,"","","","",NA,"","",""
"3787","Cluster_6964",173.0456986,7.872066651,"","","","",NA,"","C7H10O5|C5H8N3O4|C8H6N4O|C4H9N5OP|C8H14S2|C6H4N7|C2H7N8P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3788","Cluster_6965",173.1194308,4.457812644,"","","","",NA,"","C9H18O3|C8H19N2P|C12H16N","[M - H]-|[M - H]-|[M - H]-"
"3789","Cluster_6967",176.9357225,0.731747077,"","","","",NA,"","H4O7P2|CH4ClO6P|C8H3Br|C2H4N2O3Se|C2ClN4O2P|CN4O3P2|C4H6P4|H2N5O2Se|H9NP5|C4H6BrNP","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3790","Cluster_6968",185.9950439,0.670365858,"","","","",NA,"","",""
"3791","Cluster_6969",187.1099536,1.314060926,"","","","",NA,"","C8H16N2O3|C11H14N3|C7H17N4P","[M - H]-|[M - H]-|[M - H]-"
"3792","Cluster_6970",187.1098901,2.216099211,"","","","",NA,"","C8H16N2O3|C11H14N3|C7H17N4P","[M - H]-|[M - H]-|[M - H]-"
"3793","Cluster_6971",187.1350125,3.832746765,"","","","",NA,"","C10H20O3|C13H18N|C9H21N2P","[M - H]-|[M - H]-|[M - H]-"
"3794","Cluster_6972",193.0507415,3.700157579,"","","","",NA,"","",""
"3795","Cluster_6973",194.0816769,5.187627687,"","","","",NA,"","C10H13NO3|C8H11N4O2|C6H16N2O3P|C4H14N5O2P|C3H13N7OS|C8H19OS2|C2H12N8OP|CH11N10S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3796","Cluster_6974",194.9457841,0.736897298,"","","","",NA,"","C2HN2O7P|C3HClN2O6|C4H8OP4|Cl2H4N3O5|C5H8ClP3|CCl2N7O|ClN7O2P|H4N5O3Se|C3H10NP2Se|C2H6N3P4","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"3797","Cluster_6975",195.102358,6.636967026,"","","","",NA,"","",""
