Name,m/z,RT,Annotation,formula,adduct,evidence,,,,,
Cluster_4026,551.3215929,8.258839558,,,,,,,,,
Cluster_4027,552.2621286,11.72418995,,,,,,,,,
Cluster_4028,552.2040634,12.01576659,,,,,,,,,
Cluster_4029,552.2600832,12.08368763,,,,,,,,,
Cluster_4030,552.3316201,15.45262,,,,,,,,,
Cluster_4031,552.3338389,15.68452805,,,,,,,,,
Cluster_4032,552.3335551,15.81039314,,,,,,,,,
Cluster_4033,552.3317848,15.15292079,,,,,,,,,
Cluster_4034,552.3318192,15.30744991,,,,,,,,,
Cluster_4035,552.3315926,15.43210853,,,,,,,,,
Cluster_4036,553.2396904,7.513636997,,,,,,,,,
Cluster_4037,553.2999665,11.20776,,,,,,,,,
Cluster_4038,553.299989,11.19483262,,,,,,,,,
Cluster_4039,553.3221931,22.35489508,,,,,,,,,
Cluster_4040,554.1923018,11.58264813,,,,,,,,,
Cluster_4041,554.1923018,11.58264813,,,,,,,,,
Cluster_4042,554.2757222,12.67876711,,,,,,,,,
Cluster_4043,554.2758476,12.82652923,,,,,,,,,
Cluster_4044,554.3102893,15.43404257,,,,,,,,,
Cluster_4045,554.3041687,15.18339942,,,,,,,,,
Cluster_4046,554.3475229,16.0138697,,,,,,,,,
Cluster_4047,554.3476291,16.30248987,,,,,,,,,
Cluster_4048,554.3475626,16.49504239,,,,,,,,,
Cluster_4049,554.3496625,16.72029776,,,,,,,,,
Cluster_4050,554.3496898,16.90613473,,,,,,,,,
Cluster_4051,555.3176564,6.82412483,,,,,,,,,
Cluster_4052,555.278512,12.67851384,,,,,,,,,
Cluster_4053,555.2784921,12.701089,,,,,,,,,
Cluster_4054,555.2796484,12.82545066,,,,,,,,,
Cluster_4055,555.3543439,13.06730063,,,,,,,,,
Cluster_4056,555.3541315,13.13921333,,,,,,,,,
Cluster_4057,555.3543439,13.06730063,,,,,,,,,
Cluster_4058,555.3541315,13.13921333,,,,,,,,,
Cluster_4059,556.2237076,14.45252161,,,,,,,,,
Cluster_4060,556.2555546,10.82946845,,,,,,,,,
Cluster_4061,556.3015449,15.43440194,,,,,,,,,
Cluster_4062,556.3201803,16.40650467,,,,,,,,,
Cluster_4063,557.3699369,12.48983061,,,,,,,,,
Cluster_4064,557.369949,12.553501,,,,,,,,,
Cluster_4065,557.3699334,12.82916814,,,,,,,,,
Cluster_4066,557.3703629,12.9578623,,,,,,,,,
Cluster_4067,557.3220078,16.06214632,,,,,,,,,
Cluster_4068,557.3235513,16.13656801,,,,,,,,,
Cluster_4069,557.370008,13.216314,,,,,,,,,
Cluster_4070,557.3701287,13.62089121,,,,,,,,,
Cluster_4071,557.3701713,14.17070955,,,,,,,,,
Cluster_4072,557.3701713,14.17070955,,,,,,,,,
Cluster_4073,557.3698054,14.23569744,,,,,,,,,
Cluster_4074,557.369581,14.35301986,,,,,,,,,
Cluster_4075,557.3699717,14.44644351,,,,,,,,,
Cluster_4076,557.9841617,11.1942348,,,,,,,,,
Cluster_4077,558.2922911,5.862219795,,,,,,,,,
Cluster_4078,558.3724753,12.48983469,,,,,,,,,
Cluster_4079,558.2704804,11.53803087,,,,,,,,,
Cluster_4080,558.2922911,5.862219795,,,,,,,,,
Cluster_4081,558.3176762,8.906863091,,,,,,,,,
Cluster_4082,558.3176146,16.40602458,,,,,,,,,
Cluster_4083,558.3321323,9.776911745,,,,,,,,,
Cluster_4084,559.2524337,12.60935448,,,,,,,,,
Cluster_4085,559.2524337,12.60935448,,,,,,,,,
Cluster_4086,559.2862386,21.47648163,,,,,,,,,
Cluster_4087,559.3759059,12.4888918,,,,,,,,,
Cluster_4088,560.2479779,10.07976095,,,,,,,,,
Cluster_4089,560.2644108,13.2981208,,,,,,,,,
Cluster_4090,560.2656261,12.85029183,,,,,,,,,
Cluster_4091,560.26401,13.216314,,,,,,,,,
Cluster_4092,560.3018691,13.99636664,,,,,,,,,
Cluster_4093,560.2995415,16.66814781,,,,,,,,,
Cluster_4094,560.2996014,16.95616669,,,,,,,,,
Cluster_4095,561.1902789,7.39151329,,,,,,,,,
Cluster_4096,561.2621799,7.144948416,,,,,,,,,
Cluster_4097,561.1902789,7.39151329,,,,,,,,,
Cluster_4098,561.2621799,7.144948416,,,,,,,,,
Cluster_4099,561.2918071,6.627350432,,,,,,,,,
Cluster_4100,561.3755647,21.4395662,,,,,,,,,
Cluster_4101,562.2815759,13.53296051,,,,,,,,,
Cluster_4102,562.2904816,8.507485104,,,,,,,,,
Cluster_4103,562.3157083,14.03356311,,,,,,,,,
Cluster_4104,562.3157897,14.26534426,,,,,,,,,
Cluster_4105,562.3159439,14.4008358,,,,,,,,,
Cluster_4106,562.3177912,14.5216413,,,,,,,,,
Cluster_4107,562.3176948,14.62535674,,,,,,,,,
Cluster_4108,562.3176773,14.75292741,,,,,,,,,
Cluster_4109,563.2636544,15.76348202,,,,,,,,,
Cluster_4110,563.3079495,12.69994997,,,,,,,,,
Cluster_4111,563.3079879,12.77172294,,,,,,,,,
Cluster_4112,563.3316515,18.41131698,,,,,,,,,
Cluster_4113,563.5437262,22.61671676,,,,,,,,,
Cluster_4114,564.2217621,11.58225382,,,,,,,,,
Cluster_4115,564.3322903,15.20427,,,,,,,,,
Cluster_4116,564.2044769,15.26666144,,,,,,,,,
Cluster_4117,564.3335446,15.43413488,,,,,,,,,
Cluster_4118,564.3315528,15.06963667,,,,,,,,,
Cluster_4119,564.2422512,17.68099253,,,,,,,,,
Cluster_4120,564.2363036,14.2229164,,,,,,,,,
Cluster_4121,564.2975387,14.08992843,,,,,,,,,
Cluster_4122,564.2363036,14.2229164,,,,,,,,,
Cluster_4123,564.3315942,14.82231696,,,,,,,,,
Cluster_4124,564.3120049,19.13253452,,,,,,,,,
Cluster_4125,565.1340226,4.8411141,,,,,,,,,
Cluster_4126,565.1983936,12.81273911,,,,,,,,,
Cluster_4127,565.2161172,21.87619448,,,,,,,,,
Cluster_4128,565.2219138,7.122947349,,,,,,,,,
Cluster_4129,565.3018186,8.496277893,,,,,,,,,
Cluster_4130,565.3476777,19.06538198,,,,,,,,,
Cluster_4131,565.3223712,7.7152256,,,,,,,,,
Cluster_4132,566.2223292,5.426792054,,,,,,,,,
Cluster_4133,566.219905,12.701089,,,,,,,,,
Cluster_4134,566.2199415,12.63195243,,,,,,,,,
Cluster_4135,566.2224174,5.4519778,,,,,,,,,
Cluster_4136,566.2975982,5.9677477,,,,,,,,,
Cluster_4137,566.2521596,14.24623987,,,,,,,,,
Cluster_4138,566.252289,14.45338641,,,,,,,,,
Cluster_4139,566.2580443,17.72020387,,,,,,,,,
Cluster_4140,566.2975686,5.989238097,,,,,,,,,
Cluster_4141,566.3463637,15.80006722,,,,,,,,,
Cluster_4142,566.3463783,16.05942384,,,,,,,,,
Cluster_4143,566.3495912,16.40598845,,,,,,,,,
Cluster_4144,566.3476584,15.709525,,,,,,,,,
Cluster_4145,566.3463637,15.80006722,,,,,,,,,
Cluster_4146,567.0903445,18.95104438,,,,,,,,,
Cluster_4147,567.304383,20.62372439,,,,,,,,,
Cluster_4148,568.0359983,6.633508633,,,,,,,,,
Cluster_4149,568.2561161,9.819789012,,,,,,,,,
Cluster_4150,568.2916223,13.377278,,,,,,,,,
Cluster_4151,568.3623405,17.30518742,,,,,,,,,
Cluster_4152,569.2602253,6.010945929,,,,,,,,,
Cluster_4153,569.2600053,6.184881895,,,,,,,,,
Cluster_4154,570.0324507,6.63325536,,,,,,,,,
Cluster_4155,570.2705102,9.9543763,,,,,,,,,
Cluster_4156,570.271558,9.770204333,,,,,,,,,
Cluster_4157,570.2704908,11.4430364,,,,,,,,,
Cluster_4158,570.27051,11.53857197,,,,,,,,,
Cluster_4159,570.2695641,11.69304136,,,,,,,,,
Cluster_4160,570.2695641,11.69304136,,,,,,,,,
Cluster_4161,570.3539054,9.380077034,,,,,,,,,
Cluster_4162,571.0977888,18.59502642,,,,,,,,,
Cluster_4163,571.3124556,7.111165626,,,,,,,,,
Cluster_4164,571.3497271,12.35352577,,,,,,,,,
Cluster_4165,572.1722956,7.751266977,,,,,,,,,
Cluster_4166,572.2297822,10.26399811,,,,,,,,,
Cluster_4167,572.2716221,4.876318971,,,,,,,,,
Cluster_4168,572.2861688,12.09949959,,,,,,,,,
Cluster_4169,572.2862592,12.213445,,,,,,,,,
Cluster_4170,572.2862601,12.23601128,,,,,,,,,
Cluster_4171,572.2843308,12.48997433,,,,,,,,,
Cluster_4172,572.2862601,12.23601128,,,,,,,,,
Cluster_4173,572.2979598,16.18695599,,,,,,,,,
Cluster_4174,572.3020252,13.99091196,,,,,,,,,
Cluster_4175,572.307921,6.040564781,,,,,,,,,
Cluster_4176,573.1835193,13.82268354,,,,,,,,,
Cluster_4177,573.364403,11.83265538,,,,,,,,,
Cluster_4178,573.2556241,5.227270537,,,,,,,,,
Cluster_4179,573.3102139,8.73423272,,,,,,,,,
Cluster_4180,573.3656261,12.59964447,,,,,,,,,
Cluster_4181,573.364248,11.06077164,,,,,,,,,
Cluster_4182,573.3644743,11.28288704,,,,,,,,,
Cluster_4183,573.3655277,11.45027383,,,,,,,,,
Cluster_4184,573.3658692,11.64010426,,,,,,,,,
Cluster_4185,573.364403,11.83265538,,,,,,,,,
Cluster_4186,574.1721148,8.770328586,,,,,,,,,
Cluster_4187,574.225571,7.320084946,,,,,,,,,
Cluster_4188,574.266065,10.61212412,,,,,,,,,
Cluster_4189,574.3177803,14.72339113,,,,,,,,,
Cluster_4190,574.2920141,12.0974033,,,,,,,,,
Cluster_4191,574.3405022,19.13217187,,,,,,,,,
Cluster_4192,575.2061792,11.11417084,,,,,,,,,
Cluster_4193,575.2063708,11.30414421,,,,,,,,,
Cluster_4194,575.3800903,11.27797351,,,,,,,,,
Cluster_4195,575.5423499,21.68508947,,,,,,,,,
Cluster_4196,575.5439654,21.7750145,,,,,,,,,
Cluster_4197,576.2917751,14.71975054,,,,,,,,,
Cluster_4198,576.2543939,5.446425188,,,,,,,,,
Cluster_4199,576.2895905,14.61573162,,,,,,,,,
Cluster_4200,576.2895618,14.40800212,,,,,,,,,
Cluster_4201,576.3095392,8.604854119,,,,,,,,,
Cluster_4202,577.5595869,24.09536002,,,,,,,,,
Cluster_4203,577.5596472,24.28262421,,,,,,,,,
Cluster_4204,578.3102161,12.5537906,,,,,,,,,
Cluster_4205,578.285904,14.61778619,,,,,,,,,
Cluster_4206,578.3043331,15.16102116,,,,,,,,,
Cluster_4207,578.3044387,15.38186546,,,,,,,,,
Cluster_4208,578.3102161,12.5537906,,,,,,,,,
Cluster_4209,578.3496588,16.14056401,,,,,,,,,
Cluster_4210,579.0961623,0.803235959,,,,,,,,,
Cluster_4211,579.3217831,14.34942265,,,,,,,,,
Cluster_4212,579.3140415,13.04730027,,,,,,,,,
Cluster_4213,579.3140415,13.04730027,,,,,,,,,
Cluster_4214,580.08197,5.812751887,,,,,,,,,
Cluster_4215,580.180518,7.65261209,,,,,,,,,
Cluster_4216,580.2422397,10.06823057,,,,,,,,,
Cluster_4217,580.255725,10.87116751,,,,,,,,,
Cluster_4218,580.2918281,13.27411919,,,,,,,,,
Cluster_4219,580.3262376,12.76658143,,,,,,,,,
Cluster_4220,580.2915727,13.216314,,,,,,,,,
Cluster_4221,580.3200786,15.96587292,,,,,,,,,
Cluster_4222,580.3261686,12.17654245,,,,,,,,,
Cluster_4223,580.3261766,12.37049599,,,,,,,,,
Cluster_4224,580.3260775,12.43029659,,,,,,,,,
Cluster_4225,580.3259193,12.55112455,,,,,,,,,
Cluster_4226,580.3262376,12.76658143,,,,,,,,,
Cluster_4227,580.3624561,16.68082624,,,,,,,,,
Cluster_4228,580.3624172,16.97768576,,,,,,,,,
Cluster_4229,580.3635445,17.14197501,,,,,,,,,
Cluster_4230,580.3643036,17.2123574,,,,,,,,,
Cluster_4231,580.3642256,17.4203131,,,,,,,,,
Cluster_4232,581.1620642,6.390545785,,,,,,,,,
Cluster_4233,582.2239336,12.93571299,,,,,,,,,
Cluster_4234,582.258287,10.26425982,,,,,,,,,
Cluster_4235,582.2717335,11.7420132,,,,,,,,,
Cluster_4236,582.2695997,11.8159891,,,,,,,,,
Cluster_4237,582.2716549,11.40691466,,,,,,,,,
Cluster_4238,582.2715766,11.53441162,,,,,,,,,
Cluster_4239,582.3078631,14.1109967,,,,,,,,,
Cluster_4240,584.2861157,12.10760171,,,,,,,,,
Cluster_4241,584.2862118,12.22661336,,,,,,,,,
Cluster_4242,584.2843535,12.49375671,,,,,,,,,
Cluster_4243,584.2844132,12.64879525,,,,,,,,,
Cluster_4244,584.2844132,12.64879525,,,,,,,,,
Cluster_4245,584.3801275,6.032898635,,,,,,,,,
Cluster_4246,585.2118811,8.138773817,,,,,,,,,
Cluster_4247,585.2142251,5.992295449,,,,,,,,,
Cluster_4248,585.2896994,12.47397251,,,,,,,,,
Cluster_4249,586.281856,13.50387036,,,,,,,,,
Cluster_4250,586.315915,14.27844201,,,,,,,,,
Cluster_4251,586.3179173,14.40683281,,,,,,,,,
Cluster_4252,586.3178561,14.61596732,,,,,,,,,
Cluster_4253,586.3179778,14.711031,,,,,,,,,
Cluster_4254,586.3159817,14.07123201,,,,,,,,,
Cluster_4255,586.3020858,12.78884122,,,,,,,,,
Cluster_4256,586.3020707,12.93375969,,,,,,,,,
Cluster_4257,586.2804991,13.459203,,,,,,,,,
Cluster_4258,586.3222503,5.673308403,,,,,,,,,
Cluster_4259,586.3222503,5.673308403,,,,,,,,,
Cluster_4260,587.2941926,23.03922806,,,,,,,,,
Cluster_4261,587.3195908,4.868146554,,,,,,,,,
Cluster_4262,588.3020228,5.935814399,,,,,,,,,
Cluster_4263,588.3256259,14.6128087,,,,,,,,,
Cluster_4264,588.3316925,14.80205456,,,,,,,,,
Cluster_4265,588.333527,14.92699881,,,,,,,,,
Cluster_4266,588.3317077,15.03399332,,,,,,,,,
Cluster_4267,588.3337735,15.16094004,,,,,,,,,
Cluster_4268,588.3337483,15.3815011,,,,,,,,,
Cluster_4269,589.1442841,15.26720107,,,,,,,,,
Cluster_4270,589.2161778,7.514281901,,,,,,,,,
Cluster_4271,589.3344265,15.03337668,,,,,,,,,
Cluster_4272,589.3364952,15.16077925,,,,,,,,,
Cluster_4273,589.3963198,12.35966443,,,,,,,,,
Cluster_4274,589.3963102,12.42365775,,,,,,,,,
Cluster_4275,590.1600185,8.941352708,,,,,,,,,
Cluster_4276,590.2156471,7.622743169,,,,,,,,,
Cluster_4277,590.3478339,15.60158244,,,,,,,,,
Cluster_4278,590.3483822,15.71915597,,,,,,,,,
Cluster_4279,590.3496918,15.959238,,,,,,,,,
Cluster_4280,590.3461433,15.36970725,,,,,,,,,
Cluster_4281,590.4361628,22.51861393,,,,,,,,,
Cluster_4282,591.1717818,8.756565736,,,,,,,,,
Cluster_4283,591.2136862,7.5139417,,,,,,,,,
Cluster_4284,591.2136862,7.5139417,,,,,,,,,
Cluster_4285,591.2937005,17.0681172,,,,,,,,,
Cluster_4286,591.2939258,17.12329077,,,,,,,,,
Cluster_4287,591.2941474,17.15562019,,,,,,,,,
Cluster_4288,591.3760394,10.47845004,,,,,,,,,
Cluster_4289,592.3624979,16.46101217,,,,,,,,,
Cluster_4290,592.2375467,16.6818052,,,,,,,,,
Cluster_4291,592.3643361,16.85398961,,,,,,,,,
Cluster_4292,592.3644778,16.90306805,,,,,,,,,
Cluster_4293,592.2376358,16.96686467,,,,,,,,,
Cluster_4294,592.3625149,16.203118,,,,,,,,,
Cluster_4295,593.2101057,7.514953079,,,,,,,,,
Cluster_4296,593.2397035,16.96686889,,,,,,,,,
Cluster_4297,593.3475597,12.95019499,,,,,,,,,
Cluster_4298,593.3476299,13.01822189,,,,,,,,,
Cluster_4299,593.3479103,13.1035921,,,,,,,,,
Cluster_4300,593.3477375,12.955784,,,,,,,,,
Cluster_4301,593.3476299,13.01822189,,,,,,,,,
Cluster_4302,593.3475859,13.29537489,,,,,,,,,
Cluster_4303,593.3475376,13.39598846,,,,,,,,,
Cluster_4304,593.3316455,12.35338663,,,,,,,,,
Cluster_4305,593.3681552,16.85501306,,,,,,,,,
Cluster_4306,594.2704892,11.69729258,,,,,,,,,
Cluster_4307,594.2704892,11.69729258,,,,,,,,,
Cluster_4308,594.3058553,11.85481749,,,,,,,,,
Cluster_4309,594.3059276,12.02759717,,,,,,,,,
Cluster_4310,594.3421227,15.10419616,,,,,,,,,
Cluster_4311,594.3059276,12.02759717,,,,,,,,,
Cluster_4312,594.3421227,15.10419616,,,,,,,,,
Cluster_4313,594.3978983,19.06515767,,,,,,,,,
Cluster_4314,595.3278482,10.17800752,,,,,,,,,
Cluster_4315,595.2917537,14.74425133,,,,,,,,,
Cluster_4316,595.3162555,10.9714834,,,,,,,,,
Cluster_4317,595.3165199,8.759598228,,,,,,,,,
Cluster_4318,596.2862941,12.20726615,,,,,,,,,
Cluster_4319,596.2862451,12.3807513,,,,,,,,,
Cluster_4320,596.2863196,12.04925575,,,,,,,,,
Cluster_4321,596.3218421,11.34761303,,,,,,,,,
Cluster_4322,596.3218421,11.34761303,,,,,,,,,
Cluster_4323,596.4040713,7.926565893,,,,,,,,,
Cluster_4324,597.1723943,5.95095055,,,,,,,,,
Cluster_4325,597.1882952,8.757547911,,,,,,,,,
Cluster_4326,597.1883195,8.886759285,,,,,,,,,
Cluster_4327,597.3082431,15.60249309,,,,,,,,,
Cluster_4328,597.3075596,15.67353233,,,,,,,,,
Cluster_4329,597.3160076,16.97958002,,,,,,,,,
Cluster_4330,597.3244038,11.2678974,,,,,,,,,
Cluster_4331,598.2299754,8.286865374,,,,,,,,,
Cluster_4332,598.3020027,12.76339395,,,,,,,,,
Cluster_4333,598.3020682,12.92562827,,,,,,,,,
Cluster_4334,598.3017684,13.20912158,,,,,,,,,
Cluster_4335,598.2641847,10.960292,,,,,,,,,
Cluster_4336,598.3002556,13.3099692,,,,,,,,,
Cluster_4337,599.2141348,8.549798882,,,,,,,,,
Cluster_4338,599.2444792,7.513641381,,,,,,,,,
Cluster_4339,599.3337073,15.45259955,,,,,,,,,
Cluster_4340,599.3440902,8.789310202,,,,,,,,,
Cluster_4341,599.3801756,7.808359064,,,,,,,,,
Cluster_4342,599.5564104,0.753335088,,,,,,,,,
Cluster_4343,600.2323761,9.313105428,,,,,,,,,
Cluster_4344,600.2818512,11.22344471,,,,,,,,,
Cluster_4345,600.2819627,11.30720162,,,,,,,,,
Cluster_4346,600.2819748,11.46162448,,,,,,,,,
Cluster_4347,600.3180325,13.36931077,,,,,,,,,
Cluster_4348,600.3180245,13.48812095,,,,,,,,,
Cluster_4349,600.3182533,13.64388682,,,,,,,,,
Cluster_4350,601.2661174,21.86587064,,,,,,,,,
Cluster_4351,601.3103137,12.709398,,,,,,,,,
Cluster_4352,601.3339435,9.011367334,,,,,,,,,
Cluster_4353,601.2856051,9.979416322,,,,,,,,,
Cluster_4354,601.285527,10.05827999,,,,,,,,,
Cluster_4355,601.2857015,11.46112217,,,,,,,,,
Cluster_4356,601.3056146,6.968832135,,,,,,,,,
Cluster_4357,601.3337822,10.97132135,,,,,,,,,
Cluster_4358,601.2844474,11.22322337,,,,,,,,,
Cluster_4359,601.3338596,8.763354846,,,,,,,,,
Cluster_4360,601.3338978,8.88543857,,,,,,,,,
Cluster_4361,601.3339435,9.011367334,,,,,,,,,
Cluster_4362,602.3104943,11.8775281,,,,,,,,,
Cluster_4363,602.2976407,12.04010149,,,,,,,,,
Cluster_4364,603.29621,10.05857709,,,,,,,,,
Cluster_4365,603.4639733,15.80755319,,,,,,,,,
Cluster_4366,603.5741439,24.09461536,,,,,,,,,
Cluster_4367,604.2558204,11.32405654,,,,,,,,,
Cluster_4368,604.313699,8.255019211,,,,,,,,,
Cluster_4369,605.5463927,0.752449649,,,,,,,,,
Cluster_4370,605.5901562,22.4075038,,,,,,,,,
Cluster_4371,605.5903204,22.6196966,,,,,,,,,
Cluster_4372,605.5917979,22.6779876,,,,,,,,,
Cluster_4373,605.5924769,22.69974219,,,,,,,,,
Cluster_4374,605.5900529,22.74553157,,,,,,,,,
Cluster_4375,606.2180029,2.999512095,,,,,,,,,
Cluster_4376,606.2180227,3.04575351,,,,,,,,,
Cluster_4377,606.2180782,3.290567333,,,,,,,,,
Cluster_4378,606.2197294,3.316336843,,,,,,,,,
Cluster_4379,606.4161156,18.54445545,,,,,,,,,
Cluster_4380,606.4160356,18.57112814,,,,,,,,,
Cluster_4381,607.274277,11.56518074,,,,,,,,,
Cluster_4382,607.274113,11.69582425,,,,,,,,,
Cluster_4383,607.2743075,11.85464721,,,,,,,,,
Cluster_4384,607.3135338,7.453930042,,,,,,,,,
Cluster_4385,607.3463366,14.30688305,,,,,,,,,
Cluster_4386,608.2862362,12.3346453,,,,,,,,,
Cluster_4387,608.2861968,12.49984199,,,,,,,,,
Cluster_4388,608.2862624,12.02988119,,,,,,,,,
Cluster_4389,608.2740268,11.04536356,,,,,,,,,
Cluster_4390,608.2764001,11.707289,,,,,,,,,
Cluster_4391,608.2862624,12.02988119,,,,,,,,,
Cluster_4392,608.3581365,15.97106203,,,,,,,,,
Cluster_4393,608.3435934,7.633859712,,,,,,,,,
Cluster_4394,608.5624751,18.93844735,,,,,,,,,
Cluster_4395,609.19042,0.782731551,,,,,,,,,
Cluster_4396,609.2917326,8.237383481,,,,,,,,,
Cluster_4397,609.3621482,15.30939786,,,,,,,,,
Cluster_4398,609.3620761,15.45289472,,,,,,,,,
Cluster_4399,610.127816,7.324773567,,,,,,,,,
Cluster_4400,610.3019216,12.67653271,,,,,,,,,
Cluster_4401,610.3021813,12.91371348,,,,,,,,,
Cluster_4402,610.3022271,13.00364383,,,,,,,,,
Cluster_4403,610.3001198,13.2283542,,,,,,,,,
Cluster_4404,611.3779795,10.97148483,,,,,,,,,
Cluster_4405,612.2816134,12.08079276,,,,,,,,,
Cluster_4406,612.317877,13.33689896,,,,,,,,,
Cluster_4407,612.3179181,13.4588775,,,,,,,,,
Cluster_4408,612.3179936,13.57754358,,,,,,,,,
Cluster_4409,612.3180558,13.61593785,,,,,,,,,
Cluster_4410,612.3160894,14.25912497,,,,,,,,,
Cluster_4411,612.31622,14.12041399,,,,,,,,,
Cluster_4412,613.1215715,11.91575787,,,,,,,,,
Cluster_4413,613.1202167,12.0144945,,,,,,,,,
Cluster_4414,613.2396651,8.252999398,,,,,,,,,
Cluster_4415,614.2037162,9.678077212,,,,,,,,,
Cluster_4416,614.3319104,9.4560167,,,,,,,,,
Cluster_4417,614.2037162,9.678077212,,,,,,,,,
Cluster_4418,614.2685136,15.20504093,,,,,,,,,
Cluster_4419,614.2696255,15.7650874,,,,,,,,,
Cluster_4420,614.29782,11.89990944,,,,,,,,,
Cluster_4421,614.2962969,12.76074848,,,,,,,,,
Cluster_4422,614.2977795,12.15815306,,,,,,,,,
Cluster_4423,614.3337764,14.33480672,,,,,,,,,
Cluster_4424,614.3236843,13.28681596,,,,,,,,,
Cluster_4425,614.3319147,9.276006046,,,,,,,,,
Cluster_4426,615.1180754,11.91736597,,,,,,,,,
Cluster_4427,615.3183801,9.396097482,,,,,,,,,
Cluster_4428,615.3744916,8.395070591,,,,,,,,,
Cluster_4429,616.2195764,9.849687026,,,,,,,,,
Cluster_4430,616.2197107,9.250245392,,,,,,,,,
Cluster_4431,616.2355627,7.513343222,,,,,,,,,
Cluster_4432,616.302135,13.218818,,,,,,,,,
Cluster_4433,616.3122952,12.72584524,,,,,,,,,
Cluster_4434,616.302135,13.216314,,,,,,,,,
Cluster_4435,616.3136323,12.58571066,,,,,,,,,
Cluster_4436,616.5521586,0.755358794,,,,,,,,,
Cluster_4437,617.1145067,12.01640032,,,,,,,,,
Cluster_4438,617.2760567,14.01079246,,,,,,,,,
Cluster_4439,618.2716543,11.84907507,,,,,,,,,
Cluster_4440,618.5517098,0.753992644,,,,,,,,,
Cluster_4441,619.3222496,13.93659898,,,,,,,,,
Cluster_4442,619.2920207,14.47788422,,,,,,,,,
Cluster_4443,619.291836,14.52133672,,,,,,,,,
Cluster_4444,619.2917092,14.7461082,,,,,,,,,
Cluster_4445,619.2876524,7.139649917,,,,,,,,,
Cluster_4446,619.4437494,19.92850969,,,,,,,,,
Cluster_4447,620.232514,5.166519468,,,,,,,,,
Cluster_4448,620.2336343,5.331481195,,,,,,,,,
Cluster_4449,620.2418842,0.786240186,,,,,,,,,
Cluster_4450,620.2716793,7.209901498,,,,,,,,,
Cluster_4451,620.2863016,12.07055519,,,,,,,,,
Cluster_4452,620.2864621,12.16704866,,,,,,,,,
Cluster_4453,620.2875619,12.41389361,,,,,,,,,
Cluster_4454,620.2863125,12.4716458,,,,,,,,,
Cluster_4455,620.3183017,15.43214066,,,,,,,,,
Cluster_4456,621.1884527,8.138494846,,,,,,,,,
Cluster_4457,622.3020531,12.71818927,,,,,,,,,
Cluster_4458,622.30153,12.82338414,,,,,,,,,
Cluster_4459,622.5783384,21.37340416,,,,,,,,,
Cluster_4460,622.578143,21.47920733,,,,,,,,,
Cluster_4461,622.5781355,21.60239564,,,,,,,,,
Cluster_4462,622.5781265,21.75093917,,,,,,,,,
Cluster_4463,623.295882,15.42910648,,,,,,,,,
Cluster_4464,623.3056668,12.71788145,,,,,,,,,
Cluster_4465,623.4043363,11.65364694,,,,,,,,,
Cluster_4466,624.1883061,8.138078286,,,,,,,,,
Cluster_4467,624.2820704,11.30147337,,,,,,,,,
Cluster_4468,624.2818244,11.43921479,,,,,,,,,
Cluster_4469,624.2819705,9.817068893,,,,,,,,,
Cluster_4470,624.2817613,12.12530018,,,,,,,,,
Cluster_4471,624.3179337,13.21827637,,,,,,,,,
Cluster_4472,624.3179359,13.44768814,,,,,,,,,
Cluster_4473,624.3182052,13.69612309,,,,,,,,,
Cluster_4474,624.3180733,13.88639706,,,,,,,,,
Cluster_4475,624.5421267,0.754735747,,,,,,,,,
Cluster_4476,625.2844962,11.4386301,,,,,,,,,
Cluster_4477,625.3576769,12.48929471,,,,,,,,,
Cluster_4478,625.3577116,12.55448124,,,,,,,,,
Cluster_4479,625.35785,12.62647695,,,,,,,,,
Cluster_4480,625.357829,13.04872624,,,,,,,,,
Cluster_4481,626.2978191,11.85003154,,,,,,,,,
Cluster_4482,626.2976718,11.9649442,,,,,,,,,
Cluster_4483,626.2977408,12.25054407,,,,,,,,,
Cluster_4484,626.3604316,12.467487,,,,,,,,,
Cluster_4485,626.2584815,11.53801199,,,,,,,,,
Cluster_4486,626.2981284,11.60267694,,,,,,,,,
Cluster_4487,626.2957781,11.21578232,,,,,,,,,
Cluster_4488,626.3003536,6.93440201,,,,,,,,,
Cluster_4489,626.2977048,12.72473979,,,,,,,,,
Cluster_4490,626.2977408,12.25054407,,,,,,,,,
Cluster_4491,626.3337523,13.74288304,,,,,,,,,
Cluster_4492,626.3340812,13.92610015,,,,,,,,,
Cluster_4493,626.3338801,14.12385757,,,,,,,,,
Cluster_4494,626.3239957,14.617606,,,,,,,,,
Cluster_4495,627.1359981,12.709398,,,,,,,,,
Cluster_4496,627.3003563,11.96477286,,,,,,,,,
Cluster_4497,627.5379095,0.753286056,,,,,,,,,
Cluster_4498,628.3122989,12.44316331,,,,,,,,,
Cluster_4499,628.312342,12.64949671,,,,,,,,,
Cluster_4500,628.2301334,11.44465673,,,,,,,,,
Cluster_4501,628.3116771,13.0503988,,,,,,,,,
Cluster_4502,628.3116771,13.0503988,,,,,,,,,
Cluster_4503,629.1336967,12.6212201,,,,,,,,,
Cluster_4504,629.3158775,12.44311683,,,,,,,,,
Cluster_4505,629.3904328,8.348390652,,,,,,,,,
Cluster_4506,630.3295273,13.41960874,,,,,,,,,
Cluster_4507,630.2682336,13.53786927,,,,,,,,,
